barcode,desc_corta,nombre,lote,stock_inicial,cantidad_sistema,costo,caducidad,almacen,cantidad_fisica
7502002462495,Minoxidil Farmapiel,Minoxidil Farmapiel 60 ml (Minoxidil ) 5 %  1 Solución,2409020,1,1,218.93,2026-09-30,ALLY-Farmacia,
619585006316,Pañal Bebin Super FlexiSEC Etapa 4 GRANDE c/40,Pañal Bebin Super FlexiSEC Etapa 4 GRANDE c/40   ()  40 Pañal,523277,152,2,119.62,2026-10-04,ALLY-Farmacia,
7502004401508,Dexne Otico 10ml,"Dexne Otico 10ml (Dexametasona,Lidocaína,Neomicina) 1 mg/3.5 mg/15 mg 1 Gotas",241075,6,6,39.22,2026-10-07,ALLY-Farmacia,
736085280005,Lagricel 4mg/1ml Sobres,Lagricel 4mg/1ml Sobres   (Hialuronato De Sodio ) 4 mg  5 Ampolletas,4030621,1,1,559.06,2026-10-11,ALLY-Farmacia,
619585600033,Cordial Predoblado - Cubre Cama Unisex c/10 pzas,Cordial Predoblado - Cubre Cama Unisex c/10 pzas   ()  10 Pañal,123284,52,2,72.29,2026-10-11,ALLY-Farmacia,
7501258215947,Ruquimox,Ruquimox   ( Hidroxicloroquina ) 200 mg  20 Tableta,241766,12,6,181.3,2026-10-14,ALLY-Farmacia,
619585600026,Cordial Protectores Anatómicos Grande c/10 pzas,Cordial Protectores Anatómicos Grande c/10 pzas   ()  10 Pañal,123296,52,2,93.54,2026-10-23,ALLY-Farmacia,
619585600019,Cordial Protectores Anatómicos Mediano c/10 pzas,Cordial Protectores Anatómicos Mediano c/10 pzas   ()  10 Pañal,123297,52,2,77.01,2026-10-24,ALLY-Farmacia,
7501109920464,Remicade,Remicade   (Infliximab ) 100 mg  1 Solución,NKL2012,1,1,16500.0,2026-10-26,ALLY-Farmacia,
7501122961024,Argentafil ,Argentafil    (Sulfadiazina De Plata ) 1 %  1 Crema,428084,4,1,405.12,2026-10-30,ALLY-Farmacia,
7501125100123,Solucion CS  500ml ,Solucion CS  500ml  (Cloruro De Sodio) 0.09 % 1 Solución inyectable,P24T737,2,2,34.0,2026-10-30,ALLY-Farmacia,
7730979097192,Asoflon Duo,"Asoflon Duo (Dutasterida,Tamsulosina) 0.5 mg/0.4 mg 30 Cap",27936,3,1,1021.73,2026-10-30,ALLY-Farmacia,
7501349024526,Atorvastatina,Atorvastatina   (Atorvastatina ) 20 mg  10 Tableta,U24T479,9,1,14.51,2026-10-30,ALLY-Farmacia,
7501125133329,Panazeclox,Panazeclox 10 ml (Clonazepam ) 2.5 mg  1 Gotas,A24T104,2,1,120.89,2026-10-30,ALLY-Farmacia,
7501349028937,Difenidol 2ml IM,Difenidol 2ml IM (Difenidol) 40 mg 2 ,B24T403,10,4,13.84,2026-10-30,ALLY-Farmacia,
7501299303542,Locoid,Locoid 30 g (Hidrocortisona ) 1 %  1 Crema,J10037,5,3,292.6,2026-10-30,ALLY-Farmacia,
7501299303030,Cicloferon,Cicloferon 10 g (Aciclovir ) 10 g  1 Crema,J10177,2,2,253.36,2026-10-30,ALLY-Farmacia,
7841141002699,Iltux,Iltux   (Olmesartán ) 20 mg  28  Tableta,74530,1,1,838.36,2026-10-30,ALLY-Farmacia,
7501300408150,Coriatos,Coriatos   (Candesartan Cilexetilo ) 8 mg  28 Tableta,241993,5,1,550.63,2026-10-30,ALLY-Farmacia,
20800790222,Metamucil Sabor Natural 30 dosis,Metamucil Sabor Natural 30 dosis 210 g (Plántago Psyllium ) 49.15 g  1 Polvo,43431725A1,9,9,254.07,2026-10-30,ALLY-Farmacia,
75017071,Pharmacen-T,Pharmacen-T (Paracetamol) 500 mg 10 Tab,2410014,180,100,4.11,2026-10-30,ALLY-Farmacia,
7501384504915,Bezafibrato,Bezafibrato (Bezafibrato) 200 mg 30 Tab,7841024,3,3,28.41,2026-10-30,ALLY-Farmacia,
7503000645477,Amal ,Amal  (Ondansetrón) 8 mg 10 Tab,6007241015,1,1,786.93,2026-10-30,ALLY-Farmacia,
7501300408181,Coriatros,Coriatros   (Candesartan Cilexetilo ) 32 mg  14 Tableta,241922,4,2,720.0,2026-10-30,ALLY-Farmacia,
75049645,Cloranfenicol,Cloranfenicol (Oftalmico) 15 ml 5 Solución,243229P,6,4,24.73,2026-10-30,ALLY-Farmacia,
7501022110348,Piascledine,"Piascledine (Persea gratissima,Glycine max) 100 mg/200 mg 30 Cap",N329,1,1,1034.22,2026-10-30,ALLY-Farmacia,
7501326001151,Januvia,Januvia   (Sitagliptina ) 50 mg  28 Comprimido,C122775,3,3,1573.59,2026-10-30,ALLY-Farmacia,
7501088505829,Troferit Flow,"Troferit Flow 120 ml (Dropropizina , Ambroxol ) 3 mg/3 mg  1 Jarabe",BDK115,1,1,181.6,2026-10-30,ALLY-Farmacia,
7613326005135,Xeloda,Xeloda   (Capecitabina ) 500 mg  120 Tableta,B5644B01,1,1,17000.0,2026-10-30,ALLY-Farmacia,
7501314701223,Unasal,Unasal (Terbinafina) 250 mg 30 Tab,S4J992,1,1,1039.74,2026-10-30,ALLY-Farmacia,
7501088505485,Synalar-o ,Synalar-o  (Acetonido de fluocinolona) 15 ml 1 Solución,BDK001,1,1,191.2,2026-10-30,ALLY-Farmacia,
7501101600531,Acciogen,"Acciogen   (Ibuprofeno, Paracetamol ) 200 mg/500 mg  20 Tableta",24K154V1,1,1,230.02,2026-10-30,ALLY-Farmacia,
5000456069939,Seloken Zok,Seloken Zok (Metoprolol) 95 mg 30 Tab,80611,2,1,688.56,2026-10-30,ALLY-Farmacia,
7502216804661,Amlodipino,Amlodipino (Amlodipino) 5 mg 30 Tab,4KM112A,4,2,14.08,2026-10-30,ALLY-Farmacia,
7501075725278,Pabesorag,"Pabesorag   (Irbesartán, Hidroclorotiazida ) 150 mg/12.5 mg  14 Tableta",B10424,3,1,106.0,2026-10-30,ALLY-Farmacia,
7502216931220,ACC,ACC (Acetilcisteína) 200 mg 20 Tabletas Efervescentes,NX0104,1,1,176.55,2026-10-30,ALLY-Farmacia,
7502268540692,Ficonax,Ficonax   (Metformina ) 500 mg  30 Tableta,U24T015,1,1,107.36,2026-10-30,ALLY-Farmacia,
7730979095907,Filarin,Filarin (Leflunomida) 20 mg 30 Comprimido,27624,2,2,1882.21,2026-10-30,ALLY-Farmacia,
7501061002109,Calcort ,Calcort    (Deflazacort ) 6 mg  20 Tableta,EMX0014,2,2,448.64,2026-10-30,ALLY-Farmacia,
736085401226,Flumetol-Nf ,Flumetol-Nf  (Fluorometalona) 1 mg 1 Suspensión,4030735,3,2,401.78,2026-10-30,ALLY-Farmacia,
7501007531601,Benadryl ,Benadryl  (Difenhidramina) 25 mg 24 Tab,AV9713,2,2,142.0,2026-10-30,ALLY-Farmacia,
7502009746499,Exicort,Exicort (Etoricoxib) 120 mg 7 Comprimido,246445,5,5,50.84,2026-10-31,ALLY-Farmacia,
7502213040819,Roixotan,Roixotan 1 ml (Betametasona ) 4 mg  1 Solución inyectable,3K876,2,2,19.46,2026-10-31,ALLY-Farmacia,
7501109900503,Daktarin Oral 78 ml,Daktarin Oral 78 ml (Miconazol) 2 % 1 Gel,AU8219,10,1,554.94,2026-10-31,ALLY-Farmacia,
7501385420221,Tasedan,Tasedan (Estazolam) 2 mg 60 Tab,144LA132,10,1,855.0,2026-10-31,ALLY-Farmacia,
7502247374218,Nogaslan,Nogaslan   (Pantoprazol  ) 40 mg  14 Tableta,L24J0718,3,2,18.96,2026-10-31,ALLY-Farmacia,
7501027800145,Shingrix (Vacuna contra Herpes Zoster),Shingrix (Vacuna contra Herpes Zoster)   ()  1 Suspensión,EL2Y2,1,1,2534.0,2026-10-31,ALLY-Farmacia,
7501101600005,Trezete,"Trezete   (Rosuvastatina, Ezetimiba ) 20 mg/10 mg  30 Tableta",2411307,2,2,1301.38,2026-10-31,ALLY-Farmacia,
7502001164468,Acarbixin,"Acarbixin (Amoxicilina,Ácido Clavulánico) 875 mg/125 mg 10 Tab",B2410591,2,2,39.06,2026-10-31,ALLY-Farmacia,
75062613,Espuma Gillette Afeitar Sensitive 57 ml,Espuma Gillette Afeitar Sensitive 57 ml   1 Espuma,3310GAX1,1,1,21.45,2026-10-31,ALLY-Farmacia,
7501109900619,Vermox ,Vermox    (Albendazol ) 100 mg  6 Tableta,AV1674,1,1,87.83,2026-10-31,ALLY-Farmacia,
7502274790548,Kafrasol,Kafrasol   (Butilhioscina O Hioscina ) 10 mg  10 Tableta,42060,100,5,10.39,2026-10-31,ALLY-Farmacia,
714908100099,Caltron 600+Vit,"Caltron 600+Vit (Calcio,Vitamina D) 600 mg/10.8 mg 1 Tab",24540624,3,1,80.35,2026-10-31,ALLY-Farmacia,
780083140076,Pasmodil,"Pasmodil 5 ml (Butilhioscina, Metamizol Sódico ) 20 mg/2.5 g  1 Solución inyectable",24143038,20,1,23.33,2026-10-31,ALLY-Farmacia,
7502009740244,Lorotec,Lorotec   (Ketorolaco ) 10 mg  10 Tableta,246454,100,9,6.0,2026-10-31,ALLY-Farmacia,
7501027800152,Benlystia ,Benlystia  1 ml (Fosfato Disódico De Belimumab ) 200 mg  4 Jeringa,9T4H,1,1,20625.0,2026-10-31,ALLY-Farmacia,
7841141004051,Arluy Duo,"Arluy Duo   (Mebeverina, Simeticona ) 200 mg/300 mg  30 Capsula",74817,1,1,560.16,2026-10-31,ALLY-Farmacia,
20800790222,Metamucil Sabor Natural 30 dosis,Metamucil Sabor Natural 30 dosis 210 g (Plántago Psyllium ) 49.15 g  1 Polvo,43431725A1,11,1,256.8,2026-10-31,ALLY-Farmacia,
7501349029460,Diosmina/Hesperidina,"Diosmina/Hesperidina ( Diosmina,Hesperidina) 450 mg/50 mg 20 Tab",U24T703,9,3,37.8,2026-10-31,ALLY-Farmacia,
7502009740510,Klarix,Klarix   (Claritromicina ) 500 mg  10 Tableta,246356,15,15,50.56,2026-10-31,ALLY-Farmacia,
7501122961024,Argentafil ,Argentafil    (Sulfadiazina De Plata ) 1 %  1 Crema,428084,3,3,405.12,2026-10-31,ALLY-Farmacia,
7503000422405,Altiver,Altiver (Captopril) 25 mg 30 Tab,246292,3,2,7.78,2026-10-31,ALLY-Farmacia,
780083146221,BROSOFLUX,"BROSOFLUX 120 ml (Ambroxol, Salbutamol ) 150 mg/40 mg  1 Jarabe",24142715,10,8,22.22,2026-10-31,ALLY-Farmacia,
7502009740244,Lorotec,Lorotec   (Ketorolaco ) 10 mg  10 Tableta,246452,120,54,6.0,2026-10-31,ALLY-Farmacia,
7501349024571,Furosemida 2ml,Furosemida 2ml (Furosemida) 20 mg 5 ,R24T69,2,1,11.97,2026-10-31,ALLY-Farmacia,
20800790222,Metamucil Sabor Natural 30 dosis,Metamucil Sabor Natural 30 dosis 210 g (Plántago Psyllium ) 49.15 g  1 Polvo,43441425A2,51,1,254.07,2026-10-31,ALLY-Farmacia,
7501384503192,Pontiride,Pontiride   (Sulpirida ) 200 mg  20 Tableta,0341024,2,2,467.67,2026-10-31,ALLY-Farmacia,
7501125112966,Pisacaina 2%,Pisacaina 2% (Lidocaína) 200 mg 10 Solucion inyectable,241N510,2,1,121.78,2026-11-01,ALLY-Farmacia,
7501537102395,Norapred,Norapred (Prednisona) 50 mg 20 Tab,411516,3,2,38.69,2026-11-08,ALLY-Farmacia,
619585006217,Pañal Bebin Super FlexiSEC Etapa 3 MED c/40,Pañal Bebin Super FlexiSEC Etapa 3 MED c/40   ()  40 Pañal,523319,152,2,99.69,2026-11-15,ALLY-Farmacia,
7502247374164,Landvir,Landvir   (Aciclovir ) 200 mg  25 Tableta,L24K0924,40,40,25.27,2026-11-27,ALLY-Farmacia,
7502247374164,Landvir,Landvir   (Aciclovir ) 200 mg  25 Tableta,L24K0924,40,40,25.27,2026-11-27,ALLY-Farmacia,
7502208894779,Tribedoce,"Tribedoce   ( Tiamina, Piridoxina, Cianocobalamina ) 100 mg/5 mg/50 mcg  30 Tableta",411530,2,2,22.44,2026-11-28,ALLY-Farmacia,
7503008344211,Progelben,Progelben ( Benzonatato) 100 mg 20 Cap,S1080,20,10,19.81,2026-11-30,ALLY-Farmacia,
7501384503000,Tradea LP,Tradea LP   (Metilfenidato ) 20 mg  30 Tableta,3131124,1,1,728.4,2026-11-30,ALLY-Farmacia,
7502227879948,CARBOPRIL ,CARBOPRIL    (Duloxetina ) 30 mg  7 Capsula,RCB013,4,3,30.52,2026-11-30,ALLY-Farmacia,
7501384504885,Kinestrel,Kinestrel (Amantadina) 100 mg 30 Tab,1091124,1,1,350.15,2026-11-30,ALLY-Farmacia,
7501168810713,Salofalk ,Salofalk  (Mesalazina) 500 mg 40 Tab,3960125,4,2,547.99,2026-11-30,ALLY-Farmacia,
7501088509773,Antiflu-Des,"Antiflu-Des (Amantadina,Clorfenamina,Paracetamol) 50 mg/3 mg/300 mg 24 Cap",BDL012,20,2,125.71,2026-11-30,ALLY-Farmacia,
7501349025929,Diclofenaco IM/IV 3 ml,Diclofenaco IM/IV 3 ml (Diclofenaco) 75 mg 2 ,B24N301,30,8,15.87,2026-11-30,ALLY-Farmacia,
7501037985160,Ofev,Ofev   (Nintedanib ) 100 mg  60 Capsula,400265,1,1,43500.0,2026-11-30,ALLY-Farmacia,
7501384503116,Anapsique,Anapsique   (Amitriptilina ) 50 mg  20 Tableta,9871122,10,5,320.67,2026-11-30,ALLY-Farmacia,
7501836000927,Tiniazol 120ml,Tiniazol 120ml (Ketoconazol) 2 g 1 Shampoo,24K046,1,1,38.94,2026-11-30,ALLY-Farmacia,
7501075715385,Ternovag,"Ternovag (Levodopa,Carbidopa) 250 mg/25 mg 100 Tab",750494,4,1,373.54,2026-11-30,ALLY-Farmacia,
7501293203183,Histofil,Histofil   (Colecalciferol  ) 2000 UI  60 Tableta,24L0017,2,2,310.39,2026-11-30,ALLY-Farmacia,
7501349028494,Prednisona,Prednisona (Prednisona) 5 mg 20 Tab,U24N453,11,6,8.31,2026-11-30,ALLY-Farmacia,
7502009746727,Cariden,Cariden (Deflazacort) 6 mg 20 Tab,246760,5,4,49.07,2026-11-30,ALLY-Farmacia,
7502216798786,Telmisartán,Telmisartán (Telmisartán) 40 mg 30 Tab,4LM073A,6,6,53.53,2026-11-30,ALLY-Farmacia,
7502216798786,Telmisartán,Telmisartán (Telmisartán) 40 mg 30 Tab,4LM073A,6,6,53.53,2026-11-30,ALLY-Farmacia,
7503006916014,Aleval ,Aleval  (Sertralina) 50 mg 14 Tab,DFF8017A,1,1,428.92,2026-11-30,ALLY-Farmacia,
8027950210527,Elicuis ,Elicuis  (Apixabán) 2.5 mg 60 Tab,LM6780,4,1,1873.95,2026-11-30,ALLY-Farmacia,
7501537189747,Soltrim,"Soltrim (Sulfametoxazol, Trimetoprima) 800 mg/160 mg 14 Tab",411524,1,1,18.23,2026-11-30,ALLY-Farmacia,
7501258215947,Ruquimox,Ruquimox   ( Hidroxicloroquina ) 200 mg  20 Tableta,241766,2,2,167.87,2026-11-30,ALLY-Farmacia,
7841141003924,ILTUX2HCT,"ILTUX2HCT   (Olmesartán, Hidroclorotiazida ) 20 mg/12.5 mg  28 Tableta",74411,1,1,930.0,2026-11-30,ALLY-Farmacia,
7501088509773,Antiflu-Des,"Antiflu-Des (Amantadina,Clorfenamina,Paracetamol) 50 mg/3 mg/300 mg 24 Cap",BDL038,19,19,139.68,2026-11-30,ALLY-Farmacia,
7501125100123,Solucion CS  500ml ,Solucion CS  500ml  (Cloruro De Sodio) 0.09 % 1 Solución inyectable,P24N709,2,2,54.0,2026-11-30,ALLY-Farmacia,
7501258205474,Lisertil,Lisertil   (Tibolona ) 2.5 mg  30 Tableta,241950,2,1,291.49,2026-11-30,ALLY-Farmacia,
7501125100123,Solucion CS  500ml ,Solucion CS  500ml  (Cloruro De Sodio) 0.09 % 1 Solución inyectable,P24N731,4,4,53.47,2026-11-30,ALLY-Farmacia,
7501349024861,Fluoxetina,Fluoxetina   (Fluoxetina ) 20 mg  14 Capsula,U24N363,4,1,12.07,2026-11-30,ALLY-Farmacia,
7502216808539,Estrógeno Conjugados,Estrógeno Conjugados   (Estrógenos Conjugados ) 0.625 mg  28 Tableta,4LH236B,1,1,214.66,2026-11-30,ALLY-Farmacia,
7501314705313,Afungil 1+1,Afungil 1+1   (Fluconazol ) 150 mg  1 Capsula,S4K094,2,1,378.24,2026-11-30,ALLY-Farmacia,
7501082243635,Mounjaro,Mounjaro 0.5 ml (Tirzepatida ) 2.5 mg  1 Solución inyectable,2142780,1,1,1610.0,2026-11-30,ALLY-Farmacia,
7502227879948,CARBOPRIL ,CARBOPRIL    (Duloxetina ) 30 mg  7 Capsula,RCB013,8,8,30.52,2026-11-30,ALLY-Farmacia,
7501471800265,Panclasa,"Panclasa   ( Floroglucinol, Trimetilfloroglucinol ) 80 mg/80 mg  20 Capsula",428719,5,1,207.98,2026-11-30,ALLY-Farmacia,
780083150525,Xenopir,"Xenopir 10 ml (Dimeticona, Magaldrato ) 10 mg/80 mg  10 Gel",24143105,3,2,47.78,2026-11-30,ALLY-Farmacia,
7501088509773,Antiflu-Des,"Antiflu-Des (Amantadina,Clorfenamina,Paracetamol) 50 mg/3 mg/300 mg 24 Cap",BDL038,21,4,139.68,2026-11-30,ALLY-Farmacia,
7501088509773,Antiflu-Des,"Antiflu-Des (Amantadina,Clorfenamina,Paracetamol) 50 mg/3 mg/300 mg 24 Cap",BDL037,40,10,139.68,2026-11-30,ALLY-Farmacia,
7501573900443,Quitadol,Quitadol (Paracetamol) 500 mg 10 Tab,SK2428,3,3,4.95,2026-11-30,ALLY-Farmacia,
7502226294872,LEMOPHAR ,LEMOPHAR  1 ml (Butilhioscina ) 20 mg  3 Solución inyectable,2411520,5,4,17.94,2026-11-30,ALLY-Farmacia,
7501349029668,Dexa/Neomicina 10ml Sol. Oft. ,"Dexa/Neomicina 10ml Sol. Oft.  (Dexametasona,Neomicina) 1 mg/3.5 mg 1 Solución",G24N003,10,8,20.4,2026-11-30,ALLY-Farmacia,
75016845,Hurplex,Hurplex (Loperamida) 2 mg 12 Tab,2411444,40,6,7.46,2026-11-30,ALLY-Farmacia,
7501089804358,Nebapol 30 g,"Nebapol 30 g (Neomicina,Polimixina B ) 0.350 g/50000 UI 1 Unguento",24100231,4,1,333.1,2026-11-30,ALLY-Farmacia,
7501314704040,Unival,Unival   (Sucralfato ) 1 g  40 Tableta,S44K102,2,1,387.22,2026-11-30,ALLY-Farmacia,
7501088505836,Troferit Flow,Troferit Flow   (Dropropizina  ) 30 mg  15 Tableta,BDL083,3,1,191.16,2026-11-30,ALLY-Farmacia,
7501168870403,TeboVen,TeboVen (Troxerutina) 300 mg 40 Tab,0361124,2,1,305.07,2026-11-30,ALLY-Farmacia,
7841141004303,Prikul,Prikul   (Pregabalina ) 50 mg  28 Tableta,74603,1,1,748.26,2026-11-30,ALLY-Farmacia,
7503000422320,Dolver,Dolver (Ibuprofeno) 400 mg 10 Tab,247027,200,10,11.11,2026-11-30,ALLY-Farmacia,
7502009740176,Dolxen,Dolxen (Naproxeno) 250 mg 20 Tab,246629,7,2,16.36,2026-11-30,ALLY-Farmacia,
7501124184407,Anzanera Orodispersable,Anzanera Orodispersable   (Clonazepam ) 0.1 mg  250 Tableta,S2411649,1,1,422.66,2026-11-30,ALLY-Farmacia,
7501471800265,Panclasa,"Panclasa   ( Floroglucinol, Trimetilfloroglucinol ) 80 mg/80 mg  20 Capsula",428722,5,3,207.98,2026-11-30,ALLY-Farmacia,
7501349024243,Olanzapina,Olanzapina (Olanzapina) 10 mg 14 Tab,U24N461,5,5,41.48,2026-11-30,ALLY-Farmacia,
780083140922,Ampigrin Adto,"Ampigrin Adto (Ampicilina,Clorfenamina,Dipirona) 500 mg/100 mg/30 mg 3 ",23240826,3,3,99.31,2026-11-30,ALLY-Farmacia,
7501349025929,Diclofenaco IM/IV 3 ml,Diclofenaco IM/IV 3 ml (Diclofenaco) 75 mg 2 ,B24N301,50,40,16.34,2026-11-30,ALLY-Farmacia,
780083140076,Pasmodil,"Pasmodil 5 ml (Butilhioscina, Metamizol Sódico ) 20 mg/2.5 g  1 Solución inyectable",24143519,20,3,25.11,2026-12-02,ALLY-Farmacia,
7501493888746,Ozoken,Ozoken (Omeprazol) 20 mg 14 Cap,OME07824,40,29,9.57,2026-12-15,ALLY-Farmacia,
7501326001137,Januvia ,Januvia  (Sitagliptina) 100 mg 28 Comprimido,C123980,3,1,1589.64,2026-12-16,ALLY-Farmacia,
7503000645491,Amal,Amal   (Ondansetrón ) 8 mg  3 Ampolletas,5491241210,2,2,693.42,2026-12-16,ALLY-Farmacia,
7501463301374,Collarín Cervical Actimove Mediano (Edigar),Collarín Cervical Actimove Mediano (Edigar)   ()  1 Otros,32153,1,1,49.22,2026-12-30,ALLY-Farmacia,
7502224240277,Ambiderm Confort Guante Látex No Estéril Medianos,Ambiderm Confort Guante Látex No Estéril Medianos   ()  100 Guante,092024,5,1,92.31,2026-12-30,ALLY-Farmacia,
7501349021310,Sertralina,Sertralina (Sertralina) 50 mg 14 Tab,U24D389,1,1,18.75,2026-12-30,ALLY-Farmacia,
7501349021310,Sertralina,Sertralina (Sertralina) 50 mg 14 Tab,U24D389,1,1,18.75,2026-12-30,ALLY-Farmacia,
7501349024427,Memantina,Memantina (Memantina) 10 mg 30 Tab,U2AD336,5,5,98.64,2026-12-30,ALLY-Farmacia,
93815713616,Free Style Optium Neo Medidor Glucómetro,Free Style Optium Neo Medidor Glucómetro   ()  1 Otros,230210,1,1,556.73,2026-12-30,ALLY-Farmacia,
7501054550150,Curitas Animales 20 Piezas,Curitas Animales 20 Piezas   ()  20 Curitas,42714146,5,5,42.41,2026-12-31,ALLY-Farmacia,
7503008344785,Gelubrín ,Gelubrín  (Ibuprofeno) 400 mg 10 Cap,S1077,2,1,15.43,2026-12-31,ALLY-Farmacia,
7502251891183,GESENT,GESENT 5 ml (Palonosetrón ) 0.05 mg  1 Solución inyectable,1L24177,2,1,1000.0,2026-12-31,ALLY-Farmacia,
7502216808669,Chrisale,Chrisale (Tadalafil) 5 mg 28 Tab,4MM157B,2,2,306.58,2026-12-31,ALLY-Farmacia,
7501493888746,Ozoken,Ozoken (Omeprazol) 20 mg 14 Cap,OME07824,10,10,12.4,2026-12-31,ALLY-Farmacia,
7501065044822,Senokot-F Forte ,Senokot-F Forte    (Senósidos A-B ) 17.2 mg  30 Tableta,24L041,10,6,156.14,2026-12-31,ALLY-Farmacia,
4038653700639,Histoacryl Adhesivo Tisular 1x0.5 ml REF 1050052,Histoacryl Adhesivo Tisular 1x0.5 ml REF 1050052   ()  1 Otros,22503N1,5,5,1075.0,2026-12-31,ALLY-Farmacia,
7501943454743,Huggies cuidado hidratante,Huggies cuidado hidratante   ()  80 Toallitas,tl229801a,32,32,0.01,2026-12-31,ALLY-Farmacia,
7502216793675,Amlodipino,Amlodipino (Amlodipino) 5 mg 30 Tab,4MM0255,3,1,10.94,2026-12-31,ALLY-Farmacia,
7501328979656,Solian,Solian (Amisulprida) 200 mg 14 Tab,EMX0690,2,2,1627.91,2026-12-31,ALLY-Farmacia,
7501032919177,Family Guard Frescura Campestre Aerosol 400 Ml,Family Guard Frescura Campestre Aerosol 400 Ml 400 ml ()  1 Aerosol,D0604,10,2,67.74,2026-12-31,ALLY-Farmacia,
7502009740244,Lorotec,Lorotec   (Ketorolaco ) 10 mg  10 Tableta,247620,200,150,5.56,2026-12-31,ALLY-Farmacia,
7501825300533,Lergosin-A,"Lergosin-A   (Clorfenamina, Dexametasona ) 2 mg/0.25 mg  15 Tableta",798B,10,10,29.56,2026-12-31,ALLY-Farmacia,
7501384547912,Memantina,Memantina   (Memantina ) 10 mg  28 Tableta,5721224,6,3,42.0,2026-12-31,ALLY-Farmacia,
7502227871676,Conysmin,Conysmin (Metoclopramida) 10 mg 20 Tab,RCN060,10,10,8.5,2026-12-31,ALLY-Farmacia,
7502216807464,Etoricoxib,Etoricoxib (Etoricoxib) 120 mg 7 Comprimido,4MM033B,5,5,58.89,2026-12-31,ALLY-Farmacia,
7502009740244,Lorotec,Lorotec   (Ketorolaco ) 10 mg  10 Tableta,247622,100,80,5.56,2026-12-31,ALLY-Farmacia,
7502009740251,Mafena 60gr,Mafena 60gr (Diclofenaco) 1.16 g 1 Gel,247454,20,3,21.84,2026-12-31,ALLY-Farmacia,
7502227879603,Duet Flexenol NF,"Duet Flexenol NF   (Naproxeno, Paracetamol ) 275 mg/300 mg  12 Tableta",RDF068,10,1,21.72,2026-12-31,ALLY-Farmacia,
7502216792579,Captopril,Captopril (Captopril) 25 mg 30 Tab,4MN155A,2,2,7.22,2026-12-31,ALLY-Farmacia,
7501037935189,Trayenta Duo,"Trayenta Duo   (Linagliptina, Metformina ) 2.5 mg/850 mg  60 Tableta",F92453,1,1,1862.87,2026-12-31,ALLY-Farmacia,
7501109920464,Remicade,Remicade   (Infliximab ) 100 mg  1 Solución,PAL74011,3,3,16500.0,2026-12-31,ALLY-Farmacia,
7502009746208,Flexiver Com,"Flexiver Com (Meloxicam,Metocarbamol) 15 mg/215 mg 20 Comprimido",247354,3,2,62.89,2026-12-31,ALLY-Farmacia,
358468003027,Thyrogen,Thyrogen (Tirotropina Alfa) 0.9 mg 2 Solucion inyectable,EY0168,1,1,40477.0,2026-12-31,ALLY-Farmacia,
7501249605818,Ifa Acxion,Ifa Acxion (Fentermina) 30 mg 30 Tab,2401235,1,1,319.95,2026-12-31,ALLY-Farmacia,
7501314705535,Evipress ,Evipress  (Lercanidipino ) 10 mg 30 Tab,S4L153,2,1,1219.0,2026-12-31,ALLY-Farmacia,
7503008344211,Progelben,Progelben ( Benzonatato) 100 mg 20 Cap,T0044,40,33,20.1,2027-01-10,ALLY-Farmacia,
7501006721232,Shampoo Pantene Pro-V Restauración Máxima ,Shampoo Pantene Pro-V Restauración Máxima  400 ml ()  1 Shampoo,4043435300,1,1,68.72,2027-01-12,ALLY-Farmacia,
7506432300143,Cratovit Suplemento,Cratovit Suplemento    30 Capsula,B2401012,1,1,80.42,2027-01-12,ALLY-Farmacia,
7502208894489,Afleno,Afleno (Ibuprofeno) 400 mg 10 Tab,5020381,150,6,12.9,2027-01-30,ALLY-Farmacia,
7501075722826,Glunovag,Glunovag   (Metformina ) 500 mg  60 Tableta,230015,1,1,24.08,2027-01-30,ALLY-Farmacia,
7502227426449,Nesajar,"Nesajar   (Dimeticona, Pinaverio ) 100 mg/300 mg  16 Capsula",250035,3,2,98.7,2027-01-30,ALLY-Farmacia,
7501871720767,Contumax,Contumax   (Macrogol 3350 ) 255 g  1 Polvo,08862,3,1,342.96,2027-01-31,ALLY-Farmacia,
7502227871058,Fermig,Fermig (Sumatriptán) 100 mg 2 Tab,RFR277,10,6,51.0,2027-01-31,ALLY-Farmacia,
7501349024601,Butilhioscina,Butilhioscina (Butilhioscina O Hioscina) 10 mg 10 Tab,U25E542,100,78,11.28,2027-01-31,ALLY-Farmacia,
780083142605,Cigmadil,Cigmadil   (Clindamicina ) 300 mg  16 Capsula,25140204,2,2,37.78,2027-01-31,ALLY-Farmacia,
7501034665584,Jardianz Duo,"Jardianz Duo   (Empagliflozina, Metformina ) 5 mg/850 mg  30 Tableta",F90378,1,1,1058.29,2027-01-31,ALLY-Farmacia,
656599020938,Flumedil,Flumedil   ( Glipizida ) 5 mg  100 Tableta,GL23OC05,2,2,107.35,2027-01-31,ALLY-Farmacia,
7703332003550,Pirimed Shampoo Anticaspa,Pirimed Shampoo Anticaspa 120 ml (Piritionato de Zinc ) 120 mg  1 Shampoo,S13866,2,2,415.7,2027-01-31,ALLY-Farmacia,
7501125103049,Antivon,Antivon 4 ml (Ondansetrón ) 8 mg  1 Suspensión Inyectable,B25E205,3,1,265.61,2027-01-31,ALLY-Farmacia,
